시군구_코드,도로_일련번호,법정동_일련번호,도로_명,영문_도로_명,시도_명,시군구_명,법정동_구분,법정동_코드,법정동_명,상위_도로_일련번호,상위_도로_명,새주소_사용여부,변경_이력_사유_코드,변경_이력_정보,법정동_번호,도로_코드
11140,4103002,0,난계로10길,Nangye-ro 10-gil,서울특별시,중구,2,0,,3100018,,0,,,,111404103002 
11140,4103003,1,난계로11길,Nangye-ro 11-gil,서울특별시,중구,1,16501,황학동,3100018,,0,,,165,111404103003 
11140,4103003,0,난계로11길,Nangye-ro 11-gil,서울특별시,중구,2,0,,3100018,,0,,,,111404103003 
11140,4103004,1,난계로13길,Nangye-ro 13-gil,서울특별시,중구,1,16501,황학동,3100018,,0,,,165,111404103004 
11140,4103004,0,난계로13길,Nangye-ro 13-gil,서울특별시,중구,2,0,,3100018,,0,,,,111404103004 
11140,4103005,1,난계로15길,Nangye-ro 15-gil,서울특별시,중구,1,16501,황학동,3100018,,0,,,165,111404103005 
11140,4103005,0,난계로15길,Nangye-ro 15-gil,서울특별시,중구,2,0,,3100018,,0,,,,111404103005 
11140,4103006,1,난계로17길,Nangye-ro 17-gil,서울특별시,중구,1,16501,황학동,3100018,,0,,,165,111404103006 
11140,4103006,0,난계로17길,Nangye-ro 17-gil,서울특별시,중구,2,0,,3100018,,0,,,,111404103006 
11140,4103007,1,난계로19길,Nangye-ro 19-gil,서울특별시,중구,1,16501,황학동,3100018,,0,,,165,111404103007 
11110,4100189,0,세종대로21길,Sejong-daero 21-gil,서울특별시,종로구,2,0,,2005001,,0,,,,111104100189 
11110,4100190,1,세종대로23길,Sejong-daero 23-gil,서울특별시,종로구,1,11601,도렴동,2005001,,0,,,116,111104100190 
11110,4100190,2,세종대로23길,Sejong-daero 23-gil,서울특별시,종로구,1,11702,당주동,2005001,,0,,,117,111104100190 
11110,4100190,3,세종대로23길,Sejong-daero 23-gil,서울특별시,종로구,1,11903,세종로,2005001,,0,,,119,111104100190 
11110,4100190,0,세종대로23길,Sejong-daero 23-gil,서울특별시,종로구,2,0,,2005001,,0,,,,111104100190 
11110,4100191,1,송월1길,Songwol 1-gil,서울특별시,종로구,1,11501,사직동,,,0,,,115,111104100191 
11110,4100191,2,송월1길,Songwol 1-gil,서울특별시,종로구,1,17802,송월동,,,0,,,178,111104100191 
11110,4100191,3,송월1길,Songwol 1-gil,서울특별시,종로구,1,17903,홍파동,,,0,,,179,111104100191 
11110,4100191,4,송월1길,Songwol 1-gil,서울특별시,종로구,1,18104,행촌동,,,0,,,181,111104100191 
11110,4100191,0,송월1길,Songwol 1-gil,서울특별시,종로구,2,0,,,,0,,,,111104100191 
11110,4100192,1,송월길,Songwol-gil,서울특별시,종로구,1,12101,신문로2가,,,0,,,121,111104100192 
11110,4100192,2,송월길,Songwol-gil,서울특별시,종로구,1,17702,평동,,,0,,,177,111104100192 
11110,4100192,3,송월길,Songwol-gil,서울특별시,종로구,1,17803,송월동,,,0,,,178,111104100192 
11110,4100511,0,평창40길,Pyeongchang 40-gil,서울특별시,종로구,2,0,,,,0,,,,111104100511 
11110,4100512,1,평창42길,Pyeongchang 42-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100512 
11110,4100512,0,평창42길,Pyeongchang 42-gil,서울특별시,종로구,2,0,,,,0,,,,111104100512 
11110,4100513,1,평창44길,Pyeongchang 44-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100513 
11110,4100513,0,평창44길,Pyeongchang 44-gil,서울특별시,종로구,2,0,,,,0,,,,111104100513 
11110,4100514,1,평창4길,Pyeongchang 4-gil,서울특별시,종로구,1,18201,구기동,,,0,,,182,111104100514 
11110,4100514,2,평창4길,Pyeongchang 4-gil,서울특별시,종로구,1,18302,평창동,,,0,,,183,111104100514 
11110,4100514,0,평창4길,Pyeongchang 4-gil,서울특별시,종로구,2,0,,,,0,,,,111104100514 
11110,4100515,1,평창5길,Pyeongchang 5-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100515 
11110,4100515,0,평창5길,Pyeongchang 5-gil,서울특별시,종로구,2,0,,,,0,,,,111104100515 
11110,4100516,1,평창6길,Pyeongchang 6-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100516 
11110,4100516,0,평창6길,Pyeongchang 6-gil,서울특별시,종로구,2,0,,,,0,,,,111104100516 
11110,4100517,1,평창7길,Pyeongchang 7-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100517 
11110,4100517,0,평창7길,Pyeongchang 7-gil,서울특별시,종로구,2,0,,,,0,,,,111104100517 
11110,4100518,1,평창8길,Pyeongchang 8-gil,서울특별시,종로구,1,18301,평창동,,,0,,,183,111104100518 
11110,4100518,0,평창8길,Pyeongchang 8-gil,서울특별시,종로구,2,0,,,,0,,,,111104100518 
11110,4100519,1,평창길,Pyeongchang-gil,서울특별시,종로구,1,18201,구기동,,,0,,,182,111104100519 
11110,4100519,2,평창길,Pyeongchang-gil,서울특별시,종로구,1,18302,평창동,,,0,,,183,111104100519 
11110,4100519,0,평창길,Pyeongchang-gil,서울특별시,종로구,2,0,,,,0,,,,111104100519 
11110,4100520,0,피마길,Pima-gil,서울특별시,종로구,2,0,,,,0,,,,111104100520 
11110,4100521,1,필운대로10길,Pirundae-ro 10-gil,서울특별시,종로구,1,10201,신교동,2100002,,0,,,102,111104100521 
11110,4100521,2,필운대로10길,Pirundae-ro 10-gil,서울특별시,종로구,1,11102,옥인동,2100002,,0,,,111,111104100521 
11110,4100521,0,필운대로10길,Pirundae-ro 10-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100521 
11110,4100522,1,필운대로11길,Pirundae-ro 11-gil,서울특별시,종로구,1,10201,신교동,2100002,,0,,,102,111104100522 
11110,4100522,2,필운대로11길,Pirundae-ro 11-gil,서울특별시,종로구,1,11102,옥인동,2100002,,0,,,111,111104100522 
11110,4100522,0,필운대로11길,Pirundae-ro 11-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100522 
11110,4100523,1,필운대로13길,Pirundae-ro 13-gil,서울특별시,종로구,1,10201,신교동,2100002,,0,,,102,111104100523 
11110,4100523,0,필운대로13길,Pirundae-ro 13-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100523 
11110,4100524,1,필운대로1길,Pirundae-ro 1-gil,서울특별시,종로구,1,10901,누상동,2100002,,0,,,109,111104100524 
11110,4100524,2,필운대로1길,Pirundae-ro 1-gil,서울특별시,종로구,1,11002,누하동,2100002,,0,,,110,111104100524 
11110,4100524,3,필운대로1길,Pirundae-ro 1-gil,서울특별시,종로구,1,11303,필운동,2100002,,0,,,113,111104100524 
11110,4100524,0,필운대로1길,Pirundae-ro 1-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100524 
11110,4100525,1,필운대로2길,Pirundae-ro 2-gil,서울특별시,종로구,1,11001,누하동,2100002,,0,,,110,111104100525 
11110,4100525,2,필운대로2길,Pirundae-ro 2-gil,서울특별시,종로구,1,11202,체부동,2100002,,0,,,112,111104100525 
11110,4100525,3,필운대로2길,Pirundae-ro 2-gil,서울특별시,종로구,1,11303,필운동,2100002,,0,,,113,111104100525 
11110,4100525,0,필운대로2길,Pirundae-ro 2-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100525 
11110,4100526,1,필운대로3길,Pirundae-ro 3-gil,서울특별시,종로구,1,11001,누하동,2100002,,0,,,110,111104100526 
11110,4100526,0,필운대로3길,Pirundae-ro 3-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100526 
11110,4100527,1,필운대로5가길,Pirundae-ro 5ga-gil,서울특별시,종로구,1,10901,누상동,2100002,,0,,,109,111104100527 
11110,4100527,2,필운대로5가길,Pirundae-ro 5ga-gil,서울특별시,종로구,1,11002,누하동,2100002,,0,,,110,111104100527 
11110,4100527,0,필운대로5가길,Pirundae-ro 5ga-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100527 
11110,4100528,1,필운대로5길,Pirundae-ro 5-gil,서울특별시,종로구,1,11001,누하동,2100002,,0,,,110,111104100528 
11110,4100528,0,필운대로5길,Pirundae-ro 5-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100528 
11110,4100529,1,필운대로5나길,Pirundae-ro 5na-gil,서울특별시,종로구,1,10901,누상동,2100002,,0,,,109,111104100529 
11110,4100529,2,필운대로5나길,Pirundae-ro 5na-gil,서울특별시,종로구,1,11002,누하동,2100002,,0,,,110,111104100529 
11110,4100529,0,필운대로5나길,Pirundae-ro 5na-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100529 
11110,4100530,1,필운대로5다길,Pirundae-ro 5da-gil,서울특별시,종로구,1,10901,누상동,2100002,,0,,,109,111104100530 
11110,4100530,0,필운대로5다길,Pirundae-ro 5da-gil,서울특별시,종로구,2,0,,2100002,,0,,,,111104100530 
11110,4100531,1,필운대로6길,Pirundae-ro 6-gil,서울특별시,종로구,1,10801,통인동,2100002,,0,,,108,111104100531 
11110,4100092,1,백석동2길,Baekseokdong 2-gil,서울특별시,종로구,1,18401,부암동,,,0,,,184,111104100092 
11110,4100092,0,백석동2길,Baekseokdong 2-gil,서울특별시,종로구,2,0,,,,0,,,,111104100092 
11110,4100093,1,백석동3길,Baekseokdong 3-gil,서울특별시,종로구,1,18401,부암동,,,0,,,184,111104100093 
11110,4100093,0,백석동3길,Baekseokdong 3-gil,서울특별시,종로구,2,0,,,,0,,,,111104100093 
11110,4100094,1,백석동길,Baekseokdong-gil,서울특별시,종로구,1,18401,부암동,,,0,,,184,111104100094 
11110,4100094,0,백석동길,Baekseokdong-gil,서울특별시,종로구,2,0,,,,0,,,,111104100094 
11110,4100095,1,보문로1길,Bomun-ro 1-gil,서울특별시,종로구,1,17501,숭인동,3005003,,0,,,175,111104100095 
11110,4100095,0,보문로1길,Bomun-ro 1-gil,서울특별시,종로구,2,0,,3005003,,0,,,,111104100095 
11110,4100096,1,보문로3길,Bomun-ro 3-gil,서울특별시,종로구,1,17501,숭인동,3005003,,0,,,175,111104100096 
11110,4100096,0,보문로3길,Bomun-ro 3-gil,서울특별시,종로구,2,0,,3005003,,0,,,,111104100096 
11110,4100097,1,보문로5길,Bomun-ro 5-gil,서울특별시,종로구,1,17501,숭인동,3005003,,0,,,175,111104100097 
11110,4100097,0,보문로5길,Bomun-ro 5-gil,서울특별시,종로구,2,0,,3005003,,0,,,,111104100097 
11110,4100098,1,보문로7길,Bomun-ro 7-gil,서울특별시,종로구,1,17501,숭인동,3005003,,0,,,175,111104100098 
11110,4100098,0,보문로7길,Bomun-ro 7-gil,서울특별시,종로구,2,0,,3005003,,0,,,,111104100098 
11110,4100099,1,보문로9길,Bomun-ro 9-gil,서울특별시,종로구,1,17501,숭인동,3005003,,0,,,175,111104100099 
11110,4100099,0,보문로9길,Bomun-ro 9-gil,서울특별시,종로구,2,0,,3005003,,0,,,,111104100099 
11110,4100101,1,북촌로11가길,Bukchon-ro 11ga-gil,서울특별시,종로구,1,14601,가회동,3100004,,0,,,146,111104100101 
11110,4100101,0,북촌로11가길,Bukchon-ro 11ga-gil,서울특별시,종로구,2,0,,3100004,,0,,,,111104100101 
11110,4100102,1,북촌로11길,Bukchon-ro 11-gil,서울특별시,종로구,1,14001,삼청동,3100004,,0,,,140,111104100102 
11110,4100402,1,창경궁로13길,Changgyeonggung-ro 13-gil,서울특별시,종로구,1,15801,예지동,3005008,,0,,,158,111104100402 
11110,4100402,0,창경궁로13길,Changgyeonggung-ro 13-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100402 
11110,4100403,1,창경궁로16가길,Changgyeonggung-ro 16ga-gil,서울특별시,종로구,1,16001,연지동,3005008,,0,,,160,111104100403 
11110,4100403,0,창경궁로16가길,Changgyeonggung-ro 16ga-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100403 
11110,4100404,1,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,1,15701,인의동,3005008,,0,,,157,111104100404 
11110,4100404,2,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,1,15902,원남동,3005008,,0,,,159,111104100404 
11110,4100404,3,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,1,16003,연지동,3005008,,0,,,160,111104100404 
11110,4100404,4,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,1,16204,효제동,3005008,,0,,,162,111104100404 
11110,4100404,5,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,1,16605,연건동,3005008,,0,,,166,111104100404 
11110,4100404,0,창경궁로16길,Changgyeonggung-ro 16-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100404 
11110,4100405,1,창경궁로16나길,Changgyeonggung-ro 16na-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100405 
11110,4100405,2,창경궁로16나길,Changgyeonggung-ro 16na-gil,서울특별시,종로구,1,16002,연지동,3005008,,0,,,160,111104100405 
11110,4100405,0,창경궁로16나길,Changgyeonggung-ro 16na-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100405 
11110,4100406,1,창경궁로18길,Changgyeonggung-ro 18-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100406 
11110,4100406,2,창경궁로18길,Changgyeonggung-ro 18-gil,서울특별시,종로구,1,16002,연지동,3005008,,0,,,160,111104100406 
11110,4100406,0,창경궁로18길,Changgyeonggung-ro 18-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100406 
11110,4100407,1,창경궁로20길,Changgyeonggung-ro 20-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100407 
11110,4100407,2,창경궁로20길,Changgyeonggung-ro 20-gil,서울특별시,종로구,1,16002,연지동,3005008,,0,,,160,111104100407 
11110,4100407,0,창경궁로20길,Changgyeonggung-ro 20-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100407 
11110,4100408,1,창경궁로21가길,Changgyeonggung-ro 21ga-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100408 
11110,4100408,0,창경궁로21가길,Changgyeonggung-ro 21ga-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100408 
11110,4100409,1,창경궁로21길,Changgyeonggung-ro 21-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100409 
11110,4100409,0,창경궁로21길,Changgyeonggung-ro 21-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100409 
11110,4100410,1,창경궁로22길,Changgyeonggung-ro 22-gil,서울특별시,종로구,1,15901,원남동,3005008,,0,,,159,111104100410 
11110,4100410,2,창경궁로22길,Changgyeonggung-ro 22-gil,서울특별시,종로구,1,16602,연건동,3005008,,0,,,166,111104100410 
11110,4100410,0,창경궁로22길,Changgyeonggung-ro 22-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100410 
11110,4100411,1,창경궁로26길,Changgyeonggung-ro 26-gil,서울특별시,종로구,1,17201,명륜4가,3005008,,0,,,172,111104100411 
11110,4100411,0,창경궁로26길,Changgyeonggung-ro 26-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100411 
11110,4100412,1,창경궁로27길,Changgyeonggung-ro 27-gil,서울특별시,종로구,1,17201,명륜4가,3005008,,0,,,172,111104100412 
11110,4100412,2,창경궁로27길,Changgyeonggung-ro 27-gil,서울특별시,종로구,1,17302,명륜3가,3005008,,0,,,173,111104100412 
11110,4100412,0,창경궁로27길,Changgyeonggung-ro 27-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100412 
11110,4100413,1,창경궁로29길,Changgyeonggung-ro 29-gil,서울특별시,종로구,1,17101,명륜2가,3005008,,0,,,171,111104100413 
11110,4100413,2,창경궁로29길,Changgyeonggung-ro 29-gil,서울특별시,종로구,1,17302,명륜3가,3005008,,0,,,173,111104100413 
11110,4100413,0,창경궁로29길,Changgyeonggung-ro 29-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100413 
11110,4100414,1,창경궁로31길,Changgyeonggung-ro 31-gil,서울특별시,종로구,1,17101,명륜2가,3005008,,0,,,171,111104100414 
11110,4100414,0,창경궁로31길,Changgyeonggung-ro 31-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100414 
11110,4100415,1,창경궁로33길,Changgyeonggung-ro 33-gil,서울특별시,종로구,1,17101,명륜2가,3005008,,0,,,171,111104100415 
11110,4100415,0,창경궁로33길,Changgyeonggung-ro 33-gil,서울특별시,종로구,2,0,,3005008,,0,,,,111104100415 
11110,4100416,1,창경궁로34길,Changgyeonggung-ro 34-gil,서울특별시,종로구,1,16901,혜화동,3005008,,0,,,169,111104100416 
11110,4100361,0,종로60길,Jong-ro 60-gil,서울특별시,종로구,2,0,,3100013,,0,,,,111104100361 
11110,4100362,1,종로62길,Jong-ro 62-gil,서울특별시,종로구,1,17501,숭인동,3100013,,0,,,175,111104100362 
11170,4106233,0,원효로19길,Wonhyo-ro 19-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106233 
11170,4106234,1,원효로19나길,Wonhyo-ro 19na-gil,서울특별시,용산구,1,11701,원효로3가,3102007,,0,,,117,111704106234 
11170,4106234,0,원효로19나길,Wonhyo-ro 19na-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106234 
11170,4106235,1,원효로1길,Wonhyo-ro 1-gil,서울특별시,용산구,1,11601,청암동,3102007,,0,,,116,111704106235 
11170,4106235,0,원효로1길,Wonhyo-ro 1-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106235 
11170,4106236,1,원효로25길,Wonhyo-ro 25-gil,서울특별시,용산구,1,11801,원효로4가,3102007,,0,,,118,111704106236 
11170,4106236,0,원효로25길,Wonhyo-ro 25-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106236 
11170,4106237,1,원효로27길,Wonhyo-ro 27-gil,서울특별시,용산구,1,11701,원효로3가,3102007,,0,,,117,111704106237 
11170,4106237,2,원효로27길,Wonhyo-ro 27-gil,서울특별시,용산구,1,11802,원효로4가,3102007,,0,,,118,111704106237 
11170,4106237,0,원효로27길,Wonhyo-ro 27-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106237 
11170,4106238,1,원효로31길,Wonhyo-ro 31-gil,서울특별시,용산구,1,11701,원효로3가,3102007,,0,,,117,111704106238 
11170,4106238,0,원효로31길,Wonhyo-ro 31-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106238 
11170,4106239,1,원효로35가길,Wonhyo-ro 35ga-gil,서울특별시,용산구,1,11701,원효로3가,3102007,,0,,,117,111704106239 
11170,4106239,0,원효로35가길,Wonhyo-ro 35ga-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106239 
11170,4106240,1,원효로35길,Wonhyo-ro 35-gil,서울특별시,용산구,1,11401,신창동,3102007,,0,,,114,111704106240 
11170,4106240,2,원효로35길,Wonhyo-ro 35-gil,서울특별시,용산구,1,11702,원효로3가,3102007,,0,,,117,111704106240 
11170,4106240,0,원효로35길,Wonhyo-ro 35-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106240 
11170,4106241,1,원효로35나길,Wonhyo-ro 35na-gil,서울특별시,용산구,1,11401,신창동,3102007,,0,,,114,111704106241 
11170,4106241,2,원효로35나길,Wonhyo-ro 35na-gil,서울특별시,용산구,1,11702,원효로3가,3102007,,0,,,117,111704106241 
11170,4106241,0,원효로35나길,Wonhyo-ro 35na-gil,서울특별시,용산구,2,0,,3102007,,0,,,,111704106241 
11170,4106242,1,원효로39길,Wonhyo-ro 39-gil,서울특별시,용산구,1,11701,원효로3가,3102007,,0,,,117,111704106242 
11110,4100285,2,자하문로33길,Jahamun-ro 33-gil,서울특별시,종로구,1,10202,신교동,3100012,,0,,,102,111104100285 
11110,4100285,0,자하문로33길,Jahamun-ro 33-gil,서울특별시,종로구,2,0,,3100012,,0,,,,111104100285 
11110,4100286,1,자하문로33나길,Jahamun-ro 33na-gil,서울특별시,종로구,1,10101,청운동,3100012,,0,,,101,111104100286 
11110,4100286,0,자하문로33나길,Jahamun-ro 33na-gil,서울특별시,종로구,2,0,,3100012,,0,,,,111104100286 
11110,4100287,1,자하문로33다길,Jahamun-ro 33da-gil,서울특별시,종로구,1,10101,청운동,3100012,,0,,,101,111104100287 
11110,4100287,0,자하문로33다길,Jahamun-ro 33da-gil,서울특별시,종로구,2,0,,3100012,,0,,,,111104100287 
11110,4100288,1,자하문로35길,Jahamun-ro 35-gil,서울특별시,종로구,1,10101,청운동,3100012,,0,,,101,111104100288 
11110,4100288,0,자하문로35길,Jahamun-ro 35-gil,서울특별시,종로구,2,0,,3100012,,0,,,,111104100288 
11110,4100289,1,자하문로36길,Jahamun-ro 36-gil,서울특별시,종로구,1,10101,청운동,3100012,,0,,,101,111104100289 
11110,4100289,0,자하문로36길,Jahamun-ro 36-gil,서울특별시,종로구,2,0,,3100012,,0,,,,111104100289 
